Id,PID,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Slope,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Fence,SalePrice,MSsubclass_30,MSsubclass_40,MSsubclass_45,MSsubclass_50,MSsubclass_60,MSsubclass_70,MSsubclass_75,MSsubclass_80,MSsubclass_85,MSsubclass_90,MSsubclass_120,MSsubclass_150,MSsubclass_160,MSsubclass_180,MSsubclass_190,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConf_CulDSac,LotConf_FR2,LotConf_FR3,LotConf_Inside,ngbhd_Blueste,ngbhd_BrDale,ngbhd_BrkSide,ngbhd_ClearCr,ngbhd_CollgCr,ngbhd_Crawfor,ngbhd_Edwards,ngbhd_Gilbert,ngbhd_Greens,ngbhd_GrnHill,ngbhd_IDOTRR,ngbhd_Landmrk,ngbhd_MeadowV,ngbhd_Mitchel,ngbhd_NAmes,ngbhd_NPkVill,ngbhd_NWAmes,ngbhd_NoRidge,ngbhd_NridgHt,ngbhd_OldTown,ngbhd_SWISU,ngbhd_Sawyer,ngbhd_SawyerW,ngbhd_Somerst,ngbhd_StoneBr,ngbhd_Timber,ngbhd_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_CompShg,roofmatl_Membran,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,Ext1st_AsphShn,Ext1st_BrkComm,Ext1st_BrkFace,Ext1st_CBlock,Ext1st_CemntBd,Ext1st_HdBoard,Ext1st_ImStucc,Ext1st_MetalSd,Ext1st_Plywood,Ext1st_Stone,Ext1st_Stucco,Ext1st_VinylSd,Ext1st_Wd Sdng,Ext1st_WdShing,MasVType_BrkFace,MasVType_None,MasVType_Stone,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_1,GargType_Attchd,GargType_Basment,GargType_BuiltIn,GargType_CarPort,GargType_Detchd,GargType_NA,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Year_2007,Year_2008,Year_2009,Year_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD 
974,923225360,RM,21.0,1596,4,3,SLvl,4,5,1973,1973,CmentBd,0.0,2,3,CBlock,4,3,4,6,1,0.0,462.0,3,5,526,462,988,1.0,0.0,1,0,2,1,2,8,0,0,1973.0,1,1.0,297.0,3,3,2,120,101,0,0,2,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
930,909426090,RL,78.0,15600,4,3,1.5Fin,5,7,1949,2005,Brk Cmn,0.0,2,3,BrkTil,3,3,1,4,3,248.0,1067.0,2,5,986,537,1523,1.0,0.0,2,0,3,1,1,3,1,3,1949.0,1,1.0,295.0,3,3,2,0,0,81,0,0,158000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
881,907412020,RL,65.0,9313,3,3,2Story,7,5,2004,2004,VinylSd,0.0,3,3,PConc,4,3,1,1,1,864.0,864.0,5,5,864,864,1728,0.0,0.0,2,1,3,1,3,8,0,0,2004.0,3,2.0,572.0,3,3,2,187,56,0,0,0,190000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1180,533250110,RL,22.0,11064,2,3,1Story,8,5,1995,1995,BrkFace,0.0,3,3,PConc,4,3,4,2,6,0.0,1230.0,5,5,1239,0,1239,1.0,0.0,1,1,1,1,3,8,1,2,1995.0,2,2.0,477.0,3,3,2,172,24,0,0,0,217500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1553,910226040,RM,75.0,9000,4,3,1.5Fin,5,5,1958,1958,Wd Shng,162.0,2,3,CBlock,3,3,1,5,1,821.0,1151.0,4,4,1151,804,1955,0.0,0.0,2,0,4,1,2,8,0,0,1958.0,2,1.0,356.0,3,3,2,0,0,0,0,0,165500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
928,909425060,RL,75.0,12000,4,3,2Story,7,7,1941,1950,MetalSd,0.0,2,3,CBlock,3,3,1,3,1,429.0,704.0,5,5,860,704,1564,0.0,0.0,1,1,3,1,1,8,1,4,1941.0,1,1.0,234.0,3,3,2,0,0,0,0,0,174500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1512,908276140,RL,62.0,7692,4,2,SLvl,4,6,1954,1954,Wd Sdng,0.0,2,3,CBlock,5,3,3,1,1,416.0,416.0,4,4,1204,0,1204,0.0,0.0,1,0,3,1,2,8,0,0,1954.0,1,1.0,312.0,3,3,2,0,0,0,0,0,100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,526351010,RL,81.0,14267,3,3,1Story,6,6,1958,1958,Wd Sdng,108.0,2,3,CBlock,3,3,1,5,1,406.0,1329.0,3,5,1329,0,1329,0.0,0.0,1,1,3,1,3,8,0,0,1958.0,1,1.0,312.0,3,3,2,393,36,0,0,0,172000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2140,907202220,RL,75.0,9675,4,3,1Story,5,6,1975,1975,HdBoard,0.0,2,3,CBlock,3,3,1,4,3,102.0,864.0,3,5,879,0,879,0.0,0.0,1,0,3,1,2,8,0,0,1975.0,1,2.0,440.0,3,3,2,0,80,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
553,531477020,RH,60.0,8400,4,3,1Story,4,4,1950,1950,AsbShng,0.0,1,2,CBlock,3,2,1,1,1,721.0,721.0,4,5,841,0,841,0.0,0.0,1,0,2,1,2,8,0,0,1950.0,1,1.0,294.0,3,3,0,250,0,24,0,0,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2594,535354130,RL,50.0,7500,4,3,1.5Fin,6,6,1947,1950,VinylSd,0.0,2,3,CBlock,3,3,1,1,1,784.0,784.0,5,4,900,412,1312,0.0,0.0,1,1,3,1,2,8,0,0,1953.0,1,2.0,649.0,3,3,2,0,28,0,0,0,127000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1314,902305080,RM,60.0,9600,4,3,2.5Unf,6,5,1917,1950,AsbShng,0.0,2,3,BrkTil,4,3,1,3,1,416.0,735.0,2,5,1134,924,2058,0.0,0.0,1,1,3,1,2,8,1,4,1950.0,1,2.0,396.0,2,2,1,0,0,259,0,0,129500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
366,527182110,RL,69.0,5814,3,3,1Story,8,5,1984,1984,HdBoard,0.0,3,3,CBlock,4,3,3,6,1,184.0,1220.0,4,5,1360,0,1360,1.0,0.0,1,0,1,1,3,8,1,5,1984.0,3,2.0,565.0,3,3,2,63,0,0,0,0,187500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1462,907255060,RL,69.0,14860,2,3,1Story,8,5,2002,2003,VinylSd,240.0,3,3,PConc,5,3,4,6,1,240.0,1778.0,5,5,1786,0,1786,1.0,0.0,2,0,3,1,3,8,1,4,2002.0,3,3.0,715.0,3,3,2,182,35,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2541,534250300,RL,69.0,14803,3,3,2Story,6,5,1971,1971,HdBoard,252.0,2,3,CBlock,3,3,1,3,1,409.0,825.0,4,5,1097,896,1993,0.0,0.0,2,1,4,1,2,8,1,4,1971.0,3,2.0,495.0,3,3,2,0,66,0,0,2,190000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2088,905480090,RL,50.0,7550,4,3,1.5Fin,4,5,1920,1950,MetalSd,0.0,1,2,BrkTil,3,2,1,1,1,951.0,951.0,2,5,986,376,1362,0.0,0.0,2,0,4,1,2,8,0,0,1920.0,1,1.0,280.0,2,3,1,0,0,0,0,3,96000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
527,528480130,FV,65.0,8125,4,3,2Story,7,5,2006,2007,CmentBd,100.0,3,3,PConc,4,3,1,6,1,280.0,1092.0,5,5,1112,438,1550,1.0,0.0,2,0,2,1,3,8,0,0,2007.0,2,2.0,438.0,3,3,2,0,168,0,0,0,241000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1824,532376090,RL,40.0,13673,3,3,1Story,5,5,1962,1962,HdBoard,0.0,2,4,CBlock,3,3,1,1,1,1140.0,1140.0,3,5,1696,0,1696,0.0,0.0,1,1,3,1,2,6,1,3,1962.0,3,1.0,349.0,3,3,2,0,30,0,0,0,143900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2918,923228180,RM,21.0,1533,4,3,2Story,4,5,1970,1970,CmentBd,0.0,2,3,CBlock,3,3,1,3,1,138.0,546.0,3,5,546,546,1092,0.0,0.0,1,1,3,1,2,8,0,0,1970.0,1,1.0,286.0,3,3,2,0,0,0,0,0,87550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49,528180070,RL,61.0,7658,4,3,1Story,9,5,2005,2005,MetalSd,412.0,4,3,PConc,5,3,1,6,1,1296.0,1752.0,5,5,1752,0,1752,1.0,0.0,2,0,2,1,4,8,1,4,2005.0,3,2.0,576.0,3,3,2,196,82,0,0,0,319900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2332,527210050,RL,63.0,12292,3,3,2Story,9,5,2006,2006,VinylSd,184.0,3,3,PConc,5,4,4,6,1,889.0,1094.0,5,5,1102,1371,2473,0.0,0.0,2,1,4,1,3,8,1,4,2006.0,2,3.0,675.0,3,3,2,246,39,0,0,0,356383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
826,906380100,RL,122.0,11923,3,3,1Story,9,5,2007,2007,VinylSd,0.0,3,3,PConc,5,3,1,1,1,1800.0,1800.0,5,5,1800,0,1800,0.0,0.0,2,0,2,1,4,8,0,0,2007.0,2,2.0,702.0,3,3,2,288,136,0,0,0,239000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1108,528365080,RL,91.0,10010,4,3,2Story,7,5,1993,1994,VinylSd,320.0,3,3,PConc,4,3,3,4,6,0.0,1080.0,5,5,1108,1089,2197,1.0,0.0,2,1,4,1,3,8,1,4,1993.0,2,3.0,783.0,3,3,2,385,99,0,0,0,287500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2041,903475040,RM,69.0,12358,3,3,1.5Fin,5,6,1941,1950,MetalSd,0.0,2,3,CBlock,3,3,1,3,1,360.0,720.0,3,5,854,0,1382,0.0,0.0,1,1,2,1,2,8,0,0,1991.0,1,2.0,660.0,3,3,2,237,0,0,0,0,128500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
57,528240130,RL,63.0,8577,3,3,2Story,7,5,2004,2004,VinylSd,0.0,3,3,PConc,4,3,1,1,1,847.0,847.0,5,5,847,886,1733,0.0,0.0,2,1,3,1,3,8,1,4,2004.0,2,2.0,433.0,3,3,2,144,48,0,0,0,185088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
520,528458060,FV,72.0,8640,4,3,1Story,7,5,2008,2008,VinylSd,0.0,3,3,PConc,4,3,1,1,1,1402.0,1402.0,5,5,1402,0,1402,0.0,0.0,2,0,3,1,3,8,0,0,2008.0,3,2.0,625.0,3,3,2,205,126,0,0,0,229800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2305,923425030,RL,62.0,10447,4,3,1Story,5,6,1984,1984,HdBoard,0.0,2,3,CBlock,3,3,1,5,1,348.0,864.0,3,5,887,0,887,0.0,1.0,1,0,3,1,2,8,0,0,1984.0,3,1.0,288.0,3,3,2,140,0,0,0,0,124500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2533,534201230,RL,80.0,9600,4,3,1Story,5,5,1968,1968,MetalSd,0.0,2,3,CBlock,3,3,1,5,1,293.0,1051.0,4,5,1051,0,1051,1.0,0.0,1,0,3,1,2,8,0,0,1968.0,3,2.0,504.0,3,3,2,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852,909250200,RL,69.0,4899,4,3,2Story,6,8,1920,1950,MetalSd,0.0,2,3,PConc,3,3,1,4,1,450.0,755.0,5,5,755,755,1510,0.0,0.0,1,0,3,1,2,8,0,0,1920.0,1,1.0,216.0,3,3,2,0,0,164,0,0,149000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,534250010,RL,87.0,9246,3,3,1Story,5,5,1973,1973,Plywood,564.0,2,3,CBlock,3,3,1,1,1,1656.0,1656.0,3,5,1656,0,1656,0.0,0.0,2,0,4,2,2,8,0,0,1973.0,1,2.0,506.0,3,3,2,0,211,0,0,0,135000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
